Year,psa_rate_per_100k_pop,lga_rate_per_100_pop,incidents_recorded,LGA,division_code,division_desc,subdivision_code,subdivision_desc,subgroup_code,subgroup_desc,police_region
2025,423.994826734,423.994826734,686,Darebin,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2025,0.618068261,0.618068261,1,Darebin,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,1 North West Metro
2025,551.316888406,551.316888406,892,Darebin,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2025,1894.379218571,1894.379218571,3065,Darebin,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2025,180.475932079,180.475932079,292,Darebin,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2025,781.238281329,781.238281329,1264,Darebin,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2025,22.103515418,22.103515418,11,East Gippsland,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2025,22.103515418,22.103515418,11,East Gippsland,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2025,882.131206216,882.131206216,439,East Gippsland,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2025,56.263493791,56.263493791,28,East Gippsland,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2025,20.094104925,20.094104925,10,East Gippsland,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2025,82.385830193,82.385830193,41,East Gippsland,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2025,162.762249894,162.762249894,81,East Gippsland,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2025,148.696376446,148.696376446,74,East Gippsland,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2025,399.872688011,399.872688011,199,East Gippsland,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2025,84.395240686,84.395240686,42,East Gippsland,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2025,492.305570667,492.305570667,245,East Gippsland,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2025,55.71211466,55.71211466,81,Frankston,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2025,5.502431078,5.502431078,8,Frankston,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2025,713.252628429,713.252628429,1037,Frankston,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2025,67.4047807,67.4047807,98,Frankston,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2025,6.190234962,6.190234962,9,Frankston,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2025,105.233994358,105.233994358,153,Frankston,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2025,261.365476184,261.365476184,380,Frankston,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2025,2.063411654,2.063411654,3,Frankston,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2025,341.838530694,341.838530694,497,Frankston,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2025,1346.032202349,1346.032202349,1957,Frankston,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2025,79.09744674,79.09744674,115,Frankston,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2025,623.838123419,623.838123419,907,Frankston,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2025,43.071200181,43.587465157,129,Greater Geelong,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2025,2.671082182,2.703098614,8,Greater Geelong,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2025,562.59668454,569.340145661,1685,Greater Geelong,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2025,43.405085454,43.925352484,130,Greater Geelong,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2025,2.337196909,2.365211288,7,Greater Geelong,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2025,60.09934909,60.819718824,180,Greater Geelong,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2025,269.445415088,272.675072729,807,Greater Geelong,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2025,2.671082182,2.703098614,8,Greater Geelong,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,4 Western
2025,229.045297089,231.790706186,686,Greater Geelong,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2025,732.210403083,740.986907677,2193,Greater Geelong,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2025,80.466350726,81.430845759,241,Greater Geelong,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2025,548.573503085,555.148877936,1643,Greater Geelong,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2025,0.333885273,28.189424745,1,Queenscliffe,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2025,2.003311636,169.136548468,6,Queenscliffe,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2025,1.001655818,84.568274234,3,Queenscliffe,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2025,0.333885273,28.189424745,1,Queenscliffe,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2025,0.667770545,56.378849489,2,Queenscliffe,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2025,2.671082182,225.515397958,8,Queenscliffe,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2025,1.669426364,140.947123723,5,Queenscliffe,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2025,2.965383325,7.482168011,8,Bayside,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2025,0.370672916,0.935271001,1,Bayside,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2025,116.761968434,294.610365427,315,Bayside,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2025,17.792299952,44.893008065,48,Bayside,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2025,0.370672916,0.935271001,1,Bayside,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2025,95.262939326,240.364647349,257,Bayside,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2025,92.297556,232.882479338,249,Bayside,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2025,0.741345831,1.870542003,2,Bayside,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2025,102.305724723,258.134796375,276,Bayside,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2025,322.485436627,813.685771181,870,Bayside,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2025,28.541814506,72.015867104,77,Bayside,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2025,127.511482988,321.733224467,344,Bayside,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2025,10.749514554,17.806842595,29,Glen Eira,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2025,0.370672916,0.614029055,1,Glen Eira,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2025,163.096082892,270.172784196,440,Glen Eira,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2025,27.429795759,45.438150069,74,Glen Eira,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2025,1.853364578,3.070145275,5,Glen Eira,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2025,64.497087325,106.841055569,174,Glen Eira,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2025,154.199932916,255.436086876,416,Glen Eira,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2025,0.370672916,0.614029055,1,Glen Eira,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2025,143.821091277,238.243273337,388,Glen Eira,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2025,516.347371519,855.342473603,1393,Glen Eira,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2025,62.643722747,103.770910294,169,Glen Eira,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2025,207.206159856,343.24224174,559,Glen Eira,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2025,65.742213403,65.742213403,111,Greater Dandenong,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2025,6.514994121,6.514994121,11,Greater Dandenong,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2025,822.666075821,822.666075821,1389,Greater Dandenong,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2025,33.75951499,33.75951499,57,Greater Dandenong,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2025,5.922721928,5.922721928,10,Greater Dandenong,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2025,89.433101115,89.433101115,151,Greater Dandenong,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2025,348.848321568,348.848321568,589,Greater Dandenong,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2025,1.776816578,1.776816578,3,Greater Dandenong,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2025,627.808524384,627.808524384,1060,Greater Dandenong,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2025,1680.276211017,1680.276211017,2837,Greater Dandenong,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2025,81.141290416,81.141290416,137,Greater Dandenong,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2025,989.686834195,989.686834195,1671,Greater Dandenong,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2025,30.965828511,30.965828511,30,Hobsons Bay,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2025,3.096582851,3.096582851,3,Hobsons Bay,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2025,434.553793438,434.553793438,421,Hobsons Bay,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2025,89.800902682,89.800902682,87,Hobsons Bay,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2025,3.096582851,3.096582851,3,Hobsons Bay,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2025,46.448742766,46.448742766,45,Hobsons Bay,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2025,257.016376641,257.016376641,249,Hobsons Bay,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2025,440.74695914,440.74695914,427,Hobsons Bay,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2025,1225.214614752,1225.214614752,1187,Hobsons Bay,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2025,114.573565491,114.573565491,111,Hobsons Bay,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2025,713.246250036,713.246250036,691,Hobsons Bay,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2025,10.087301003,54.967766619,3,Hindmarsh,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2025,10.087301003,54.967766619,3,Hindmarsh,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2025,73.97354069,403.09695521,22,Hindmarsh,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2025,3.362433668,18.322588873,1,Hindmarsh,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2025,6.724867335,36.645177746,2,Hindmarsh,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2025,43.71163768,238.193655351,13,Hindmarsh,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2025,10.087301003,54.967766619,3,Hindmarsh,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2025,23.537035674,128.258122112,7,Hindmarsh,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2025,144.584647712,787.871321546,43,Hindmarsh,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2025,13.449734671,19.571911583,4,Horsham,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2025,36.986770345,53.822756853,11,Horsham,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2025,679.211600879,988.381534934,202,Horsham,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
